title,reply
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"영상 설명란 스펙에 램 4기가로 쓰셨는데,
14부터 6기가로 늘었어요"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"작은 아이폰을 선호해서 SE2를 3년 쓰다가 베터리 문제와 더불어 액정이 깨지며 수음도 들리지 않아서 아이폰 15와 프로만을 기다렸는데...
문제 이슈로

14 14프로 15 15프로 중 무엇으로 사야되나 머리가 복잡해지네요..."
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"아이폰 13프로 쓰는중인데 전혀 부족함 없어요. AOD도 그렇게 부럽지 않고..
저는 일단 존버 하겠습니다....! 실버가 워낙 이뻐서..."
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,굳이 급을 나누자면 일반 15 / 90hz 15 플러스 / 15프로 / 5배 줌 15프로맥스 이렇게 했으면 했는데 아쉽네요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,이번에 핑크가 진짜 잘나온듯
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,이번에 여러 테스트들 보니까 15프로가 가장 똥망인것 같덴데 시원하게 가열차게 까주셨으면 좋겠어요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,그럼 일반 모델에는 USB-C 3.0 꽂아도 2.0과 모든 면에서 아무런 차이가 없나요?
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,아이폰 15는 전작 프로 모델들이랑 비교했을때 어느정도 급인가요? 13프로급되나..?
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,행님 15프로 문제점 이슈들도 한번 다뤄주심 어떤가요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,파인우븐을 주로 다루는 영상을 만들어주실 수 있을까요? 15프로 블랙 티타늄 모델에 파인우블 써볼까 고민중인데.. 검은색 파인우븐은 어떻게 보일지 너무 궁금합니다!
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"현재 갤럭시S9+ 사용유저인데 5년만에 기기 교체를 아이폰으로 하려고 합니다. 15, 15pro가 내구성이나 성능적으로 조금 아쉽다는 리뷰를 많이 본거 같은데 아이폰 14시리즈까지 포함해서 생각해서 어떤 선택을 하는게 베스트일까요?? 아니면 내년 16시리즈 출시까지 존버 or 15 시리즈 사용하고 있다가 보상판매후 16시리즈로 가야되나 이런 생각이 드네요? 알려주실 잇섭 구독자분들 의견 주시면 감사하겠습니다."
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,에어팟 2세대 pro가 usb-c 로 나올거 같은데 다시 사기가 비싸니 충전 단자만 바꿀수 있는 교체 서비스 나오면 좋겠네요 한 10만원? 정도 비용에 교체? 바로 하죠
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,아이폰 유저가 아니어서 15일반 너무 기대됩니다!! 좋은 영상 감사합니다~!!
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,차량에서 카플레이 이용중에도 스탠바이 기능 사용 가능한지 궁금합니다
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,형님 15 프로 라인업 발열이랑 내구성 이슈 한번 다뤄주시는게 좋을듯요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"잇섭님 몇일전 영상보고 케이스티파이 케이스 구매했습니다.
덕분에 저렴하게 구매하네요. 감사합니다."
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"120hz의 뽕맛을 본 이상 저는 미국에서 15프맥으로 ㅋㅋ 바로 갔습니다

앗섭님도 좋은 추석 보내세요~!"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"사용할때 발열때문에 논란있던데, 그 부분에 대해선 아직 테스트가 안되신건가요? ㅠ_ㅠ 장점밖에 없는건가여"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"소니 카메라 유저인데 이번에 6TB, 12TB 아이클라우드 나온거 너무 좋네요! 다만 가격이 ㅎㅎ.."
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,13 미니 사용자인데 15 컬러가 너무 예뻐서 끌리네요. ㅎㅎ 발열 제발 멀쩡해라 ㅠ
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,지금 이런거보단 15프로 발열이 어떤상황이고 14프로랑 비교해서 올려줘야 찐이지 지금 15프로 사야되나 말아야되나 고민인사람 많을텐데 10월6일 사전예약전에 컨텐츠 업로드 되길
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"애플이 특이한게 프리미엄 전략을 쓰는 대다수의 기업들이 고객에게 그만큼의 가치를 제공하려고 노력함. 근데 최근 애플 악세사리 꼬라지나 그거에 대해서 아무런 불만없이 사는 사람들 보면 개웃김 ㅋㅋㅋㅋ 한국 들어와서 헬적화가 될지언정 적어도 외국내 자국 고객, 서양 고객층에는 민감한데 애플만 유독 고객을 호구로 보고 고객들은 그걸 응원함"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"10:00 CPU원리를 잘 모르지만 생각해보면, 같은 a16바이오닉인데 15가 더 좋다고 하면, 소프트웨어로 성능제한을 조금 푼 대신, 발열, 안정성을 약간 포기한 거 아닐까요? 무리한 급차이를 두려고 보니, 애플이 둔 무리수/???"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,잇섭님 쇼츠라도 좋으니까 아이폰13핑크랑 15핑크 유무광차에 비교 가능한가요ㅠㅠ 15가 핑크색이 잘 나온것같은데 두번 연속 같은색은 고민되네여
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"잇섭님 믿습니다
12프로라 고민이었는데
이번에 문제가 많아보이니 
15프맥은 포기하고
15플로 하겠습니다!!"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,디스플레이 아니었으면 일반모델이랑 pro랑 고민했을텐데... 패드 프로 12.9 사용자라서 60헤르쯔 절대 사용 못 할 것 같아요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"핫팩기능도 추가 ㅋ 
아직까진 따끈따끈해지다고 하죠 "
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,다른 전자 기기는 그렇게 안 부러웠는데 장가가서 부럽다 형 아내도 있고 ....ㅎ
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,아이폰 15 프로 발열 티타늄 소재 고스트 해소x 이슈 때문에 엄청 고민되네요 ㅠㅠ 이번엔 꼭 갈아타려고 했는데
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"핑크가 너무 예뻐서 구매욕구 뿜뿜해요!!
원래는 프로로 구매하려고 했었거든요ㅠㅠ 카메라 차이가 별로안나면 핑크로 구매하고싶은;;;;"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,금리인상의 장기화 경기 침체 의 영향인지도....  근데 한국의 가격은 여전히 호구성가격이....(환율 가장높을때 가격을 동결처리함.... ㄷㄷ)
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,갤10 사용자로서 m자 탈모 없어지면 애플로 바꿔야지 생각했는데 이번에 일반 모델 잘 나와서 사전예약 해봐겠네요ㅋㅋ
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"아이폰6 지금까지 무리 없이 사용중
다만 겨울철 출근전 배터리100퍼가 출근 후 20퍼가 되는거 빼곤…
15 프로 고민 했는데 그냥 저는 일반 써도 신세계 일듯 하네요 ㅋ
더 이상 어플들 업뎃이 안되서 바꾸는건데 3년은 더 쓸 수 있는데 까비…"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,솔직히 일반인 기준으로 충분히 차고넘치는 기능들인데 한국 특유의 남눈치로 프로를 사는거 같음 냉정히 생각하면 일반도 차고 넘쳐요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,13프로 맥스 쓰고 있는데 혹시 업그레이드 하면 괜찮을까요? 배터리를 수리할 때가 지나서 너무 빨리 닳는바람에 고민이 좀 되네요 ㅎㅎ 화면을 오래 켜놓는 경우가 많아서(전면 카메라 사용) 더 고민이 됩니다...
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,좀 뒷북이긴 하지만 이번 아이폰 박스부터 개봉씰 부분에 UV 라이트를 비추면 뭔가가 나옵니다(위조방지 목적).
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"15는 계륵입니다. 15프로와 30만원 차이나는데 반해 주사율, 카메라, 성능에서 손해보는게 많다보니 프로로 가든가, 같은 가격에 14프로를 가는게 더 현명하다고 생각해요"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,아이폰 15 프로는 기본기도 별로지만 ios 17로 배터리 광탈 문제 있어보이던데 최적화의 애플 다 옛말임
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,13프로를 더 오래 써야 될 이유가 생겼습니다
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,지플립3 사용 중인데 아이폰15 일반 많이 별로일까요?ㅠㅠ 프로 카메라가 훨씬 좋겠지만 일반 카메라도 많이 좋아졌대서 일반으로 가고싶은데... 배터리나 발열 부분이 궁금해요!
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,개인적으로 무광이 더 고급스러워 보여요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,15 실물 진짜 이쁘더라고요…
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"14프로에서 15일반이 굳이라면, 13프로에서 15일반은 추천하시는지 궁금합니다!"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,ios17 부터는 메모리 정리 어떻게 하는지도 다뤄주실 수 있나요 ..? X랑 14pro 둘다 안되네요 최신 버전인데 ㅠ
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,아내가 폭탄이 아닌 아이폰을 가져다 준것을 보니.. 확실히 아내분은 천사가 확실합니다.
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,일반모델에 jotbabmotion 같은거로 90hz라도 나오면 좋겠다 바로 넘어갈텐데..
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"7 7년 다되가는데요 
15플러스 살지 프로 살지 너무 고민되네요.. 120은 써본 적도 없어서 딱히.. 영상 자주봐서 큰 화면이 좋을 것 같은데 그렇게 0.6인치 차이 별로 안나는거 같기도 하고.. 후"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"지금 아이폰x 과 7플러스 사용중인데 아이폰 15프로랑 일반이랑 너무 고민되요 ! 사진,영상 관련 일을 하고있어서 에어드랍기능을 제일 자주 사용하고 라이트룸모바일 캡쳐원모바일을 자주 사용해요 특히 촬영중에는 무조건 캡쳐원모바일을 테더링으로 사용중이구요 간단한 영상편집도 폰으로 자주 하는편인데 이제 큰폰보다 작은폰으로 테블릿과 같이 이용해먹으려하는데 일반모델이 좋을까요 프로가 좋을까요 ?"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"최근 일본직구로 빠르게 구매하는 사람들이 많은거 같은데 나라별 직구 방법이나 직구 하는법, 직구 추천하는 나라 등 정리 영상 만들어 주실수 있으신가요?"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,플러스에 프로모션 만 좀 넣어주면 좋겠어요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,발열때문에 고민이네요 1년더 존버해봐야 할듯
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,잇섭님 저는 실사용에서 전화통화를 1시간씩한다거나 ott영화볼때 일반모델과 프로모델 발열이 어떻게되는지 궁금합니다
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,아이폰 12 프로맥스 유저인데 아이폰 15가 아이폰12프로맥스보다 동영상촬영•카메라가 더 좋다고 할 수 있는건가요?
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,14프로 너무 좋게 사용하고 있어서 굳이 바꿀 메리트가 없네요 c타입 한개때문에  바꾸는거는 좀...
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,11프로 쓰고 있는데 핸드폰을 주로 아기들 사진찍는 용도로 많이 써요~ 15와 15프로 중에 뭐가 더 좋을까요? 카메라가 프로와 일반 차이가 많이 나나요?
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,개인적으로 15라는 숫자를 좋아해서 아이폰은 짝수라지만 이번에 사야겠다했는데 이런 저런 이슈가 많아 고민이네요
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,15가 아직도 60hz 라는게 진짜 대단하다ㅋㅋㅋㅋㅋㅋ
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,갤럭시 유저지만 수능 끝나고 아이폰으로 가야겠다.. 색깔 너무 맘에 들어
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,Xs사용중인데 15 가격루머듣고 안사려고 했다가 오피셜 가격보고 갈아타기로 했습니다.
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,A34가 15기본과 별차이 없는듯
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,"처음 발열 얘기 나올때는 게임 구동할때 30분만에 48도 까지 올라간다는 얘기였는데, 요즘 나오는 얘기는 충전할때도 발열. 동영상 시청할때도 뜨거워서 만지지 못할정도로 발열이 올라간다는..,"
형보다 괜찮은 아우? 애플 아이폰 15 달라진 핵심기능 7가지!,잇섭님 혹시 아이폰 15 프로 발열이 심하다는데 나중에 ios가 업데이트 되면 발열이 줄어들 수도 있는건가요??
